ID,climate_change_perception,tampering,maturity,benefit,cost,risk,trust,emotion,distance,dac_knowledge,storage_knowledge,initial_storage_support,final_storage_support,initial_dac_support,final_dac_support,age,gender,education,occupation,state,trust_in_science,trust_in_politics,trust_in_industry,trust_in_un,trust_in_eu,trust_in_ngos,trust_in_media
99902405,5.0,2.6666666666666665,4.0,3.0,3.5,3.0,3.142857142857143,2.0,2.3333333333333335,1.0,3.0,4.0,4.0,3.0,3.0,6.0,1.0,7.0,6.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0
99902399,5.0,3.0,4.0,3.6666666666666665,4.0,3.6,3.5714285714285716,2.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,6.0,2.0,5.0,6.0,10.0,5.0,3.0,2.0,4.0,4.0,5.0,2.0
99902388,4.5,2.3333333333333335,5.0,3.6666666666666665,4.0,2.6,4.857142857142857,2.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,6.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
99902381,4.75,3.0,3.0,3.0,3.5,3.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,7.0,3.0,6.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0
99902210,5.0,4.0,3.0,2.6666666666666665,4.0,3.4,3.2857142857142856,2.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,9.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0
99901657,4.75,2.0,3.0,3.6666666666666665,3.5,3.0,3.857142857142857,2.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,9.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0
99901447,5.0,2.6666666666666665,3.0,3.3333333333333335,4.0,2.8,2.857142857142857,1.0,3.6666666666666665,1.0,1.0,3.0,1.0,3.0,4.0,6.0,1.0,7.0,6.0,9.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0
99901169,5.0,3.3333333333333335,4.0,3.6666666666666665,3.0,3.2,3.857142857142857,2.0,2.6666666666666665,1.0,1.0,3.0,3.0,4.0,3.0,6.0,2.0,5.0,6.0,10.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0
99901013,3.75,5.0,3.0,2.6666666666666665,3.0,3.8,1.5714285714285714,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
99900841,5.0,3.3333333333333335,3.0,3.0,3.0,3.0,3.142857142857143,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,2.0,6.0,9.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0
99900234,3.75,3.3333333333333335,3.0,3.0,3.0,2.6,3.142857142857143,1.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0
99899112,3.5,3.0,3.0,3.0,3.0,3.0,1.4285714285714286,2.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
99899040,4.5,4.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,10.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0
99898887,4.5,3.6666666666666665,3.0,2.6666666666666665,3.5,3.4,3.2857142857142856,1.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,10.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0
99897882,5.0,2.3333333333333335,4.0,3.0,3.0,3.6,3.2857142857142856,2.0,2.6666666666666665,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0
99897707,3.25,2.3333333333333335,4.0,4.0,2.5,3.4,3.4285714285714284,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,7.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0
99897705,5.0,2.0,5.0,4.0,4.0,3.4,4.285714285714286,2.0,2.0,1.0,1.0,5.0,4.0,5.0,4.0,6.0,2.0,4.0,6.0,11.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
99897655,3.75,4.0,4.0,3.6666666666666665,2.5,3.4,3.857142857142857,2.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,6.0,2.0,7.0,6.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0
99897625,5.0,2.6666666666666665,4.0,3.6666666666666665,3.5,3.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,6.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0
99897131,5.0,3.0,2.0,3.3333333333333335,3.5,3.0,3.4285714285714284,2.0,3.3333333333333335,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,7.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0
99895823,5.0,1.0,5.0,4.666666666666667,4.5,3.2,4.428571428571429,2.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0
99895708,3.0,4.333333333333333,3.0,2.6666666666666665,3.5,3.2,3.4285714285714284,1.0,3.6666666666666665,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0
99895466,2.25,5.0,2.0,2.6666666666666665,2.5,3.4,2.4285714285714284,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,7.0,2.0,13.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
99895224,4.5,4.333333333333333,3.0,2.3333333333333335,1.5,3.0,3.4285714285714284,1.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0
99895216,5.0,5.0,3.0,1.6666666666666667,4.0,3.0,4.142857142857143,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,7.0,6.0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0
99895197,5.0,5.0,1.0,3.0,4.0,2.6,2.142857142857143,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,6.0,10.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0
99894436,4.5,3.3333333333333335,4.0,3.0,4.5,3.0,3.4285714285714284,2.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,14.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0
99894149,4.5,4.666666666666667,3.0,2.6666666666666665,3.5,3.4,3.7142857142857144,2.0,4.333333333333333,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,15.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0
99893172,4.0,3.3333333333333335,3.0,3.0,3.5,3.0,3.4285714285714284,1.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,2.0,4.0,6.0,9.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0
99889355,3.75,3.6666666666666665,3.0,4.0,4.5,4.0,2.857142857142857,2.0,2.6666666666666665,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,9.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0
99887346,5.0,2.6666666666666665,4.0,3.6666666666666665,3.5,3.4,3.857142857142857,2.0,3.3333333333333335,1.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,11.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0
99885548,4.75,1.6666666666666667,3.0,4.666666666666667,3.0,3.0,4.142857142857143,2.0,3.0,1.0,2.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,2.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0
99884648,5.0,1.3333333333333333,4.0,5.0,3.0,3.2,3.7142857142857144,2.0,2.3333333333333335,1.0,2.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,6.0,9.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0
99884361,5.0,3.0,2.0,3.6666666666666665,4.0,2.8,3.4285714285714284,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,4.0,2.0,5.0,2.0
99883581,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99883117,2.75,3.0,4.0,3.0,4.0,3.6,2.5714285714285716,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,7.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0
99882943,2.5,3.0,3.0,3.0,2.0,2.6,1.8571428571428572,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,2.0,6.0,13.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0
99881839,5.0,2.6666666666666665,5.0,4.0,3.0,3.4,3.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,1.0,5.0,2.0,10.0,5.0,2.0,1.0,4.0,4.0,4.0,1.0
99881157,4.75,4.0,2.0,2.0,2.5,3.0,1.8571428571428572,2.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,6.0,1.0,5.0,6.0,10.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0
99880407,4.0,2.6666666666666665,4.0,2.6666666666666665,3.0,3.0,4.0,2.0,3.6666666666666665,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
99880308,5.0,2.6666666666666665,3.0,3.0,4.0,2.8,4.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,4.0,5.0,10.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0
99880092,3.75,3.3333333333333335,3.0,2.0,2.0,2.0,3.857142857142857,2.0,3.3333333333333335,1.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,2.0,6.0,12.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
99880070,3.5,2.3333333333333335,4.0,2.6666666666666665,3.0,2.0,2.4285714285714284,2.0,3.6666666666666665,3.0,1.0,3.0,4.0,3.0,4.0,5.0,2.0,7.0,4.0,9.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
99879769,4.75,3.0,3.0,3.3333333333333335,2.5,3.0,2.7142857142857144,1.0,5.0,1.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,7.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0
99879671,4.75,3.0,3.0,3.6666666666666665,3.0,3.0,3.2857142857142856,2.0,2.6666666666666665,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,8.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0
99879606,1.5,4.333333333333333,3.0,2.6666666666666665,3.0,2.8,1.7142857142857142,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,12.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0
99878757,4.5,4.666666666666667,2.0,2.0,3.5,3.2,4.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,12.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0
99878479,3.75,3.3333333333333335,2.0,2.6666666666666665,2.5,3.2,3.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,2.0,4.0,2.0,13.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0
99877890,5.0,5.0,2.0,1.3333333333333333,4.0,2.8,3.857142857142857,1.0,4.666666666666667,3.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,10.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0
99877706,2.75,5.0,3.0,1.6666666666666667,2.0,3.0,1.7142857142857142,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0
99877658,4.0,3.0,2.0,3.0,3.0,3.0,3.2857142857142856,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,13.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
99877616,4.0,3.0,3.0,3.6666666666666665,3.0,3.2,3.4285714285714284,2.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,6.0,9.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0
99877607,4.0,3.0,3.0,3.0,3.0,3.0,3.5714285714285716,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
99877579,2.0,1.3333333333333333,4.0,3.6666666666666665,4.0,3.6,1.7142857142857142,2.0,2.3333333333333335,3.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,7.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0
99877569,3.0,3.6666666666666665,3.0,2.3333333333333335,3.0,3.4,1.2857142857142858,2.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
99877567,3.75,4.0,2.0,3.0,3.0,1.8,1.8571428571428572,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,7.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0
99877392,2.75,3.3333333333333335,4.0,2.6666666666666665,3.0,3.0,2.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,2.0,13.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0
99877234,5.0,3.3333333333333335,3.0,3.3333333333333335,3.0,3.0,4.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,8.0,2.0,10.0,5.0,4.0,2.0,5.0,5.0,5.0,2.0
99876892,2.75,2.6666666666666665,4.0,4.0,2.0,3.6,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
99876616,4.75,2.3333333333333335,4.0,3.3333333333333335,3.5,3.0,4.428571428571429,2.0,3.6666666666666665,2.0,2.0,5.0,4.0,5.0,4.0,6.0,1.0,4.0,2.0,11.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
99876587,4.0,3.6666666666666665,3.0,2.6666666666666665,3.5,3.0,3.2857142857142856,2.0,4.333333333333333,1.0,1.0,4.0,3.0,3.0,3.0,6.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0
99876013,3.5,5.0,1.0,1.0,2.5,2.6,2.7142857142857144,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,5.0,6.0,14.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0
99876001,4.5,2.6666666666666665,4.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99875967,3.25,3.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,1.0,4.0,2.0,13.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0
99875640,3.25,4.666666666666667,4.0,2.3333333333333335,3.0,2.6,2.2857142857142856,2.0,2.3333333333333335,3.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,7.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0
99875605,4.0,3.0,4.0,3.6666666666666665,3.0,3.4,3.857142857142857,1.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,6.0,1.0,3.0,6.0,9.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0
99875563,4.75,3.3333333333333335,4.0,3.3333333333333335,3.0,3.2,3.4285714285714284,2.0,3.3333333333333335,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,10.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0
99875389,5.0,2.6666666666666665,1.0,3.0,3.0,3.2,2.857142857142857,1.0,3.6666666666666665,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,1.0,7.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0
99875380,4.75,3.0,3.0,3.6666666666666665,4.0,3.2,4.142857142857143,2.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,7.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0
99875216,4.0,2.3333333333333335,2.0,3.0,3.0,3.4,3.142857142857143,1.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,13.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0
99874899,4.25,4.0,3.0,2.3333333333333335,2.5,2.8,2.0,1.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,6.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0
99874435,2.0,4.0,3.0,2.6666666666666665,4.0,3.6,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0
99874411,5.0,3.0,4.0,4.0,3.5,3.6,3.7142857142857144,2.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,7.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
99874001,3.75,3.3333333333333335,3.0,3.3333333333333335,3.0,3.2,2.4285714285714284,2.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,16.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0
99873680,4.75,1.6666666666666667,3.0,3.6666666666666665,2.5,3.2,2.5714285714285716,2.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,10.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0
99873605,5.0,4.666666666666667,4.0,3.6666666666666665,3.5,3.0,3.4285714285714284,2.0,3.3333333333333335,1.0,1.0,5.0,3.0,4.0,4.0,6.0,1.0,7.0,6.0,12.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0
99873534,3.75,2.6666666666666665,2.0,2.3333333333333335,2.5,3.2,1.4285714285714286,2.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
99873371,4.25,3.3333333333333335,4.0,3.0,3.0,3.4,2.5714285714285716,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,10.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0
99873312,1.75,4.0,3.0,3.0,2.5,3.2,1.4285714285714286,2.0,4.333333333333333,1.0,3.0,3.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
99873300,3.75,4.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
99873217,5.0,4.666666666666667,3.0,3.3333333333333335,3.0,3.0,3.5714285714285716,2.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,1.0,4.0,6.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0
99872937,4.25,3.3333333333333335,2.0,2.3333333333333335,2.5,3.2,2.2857142857142856,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,7.0,2.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
99872897,4.25,3.6666666666666665,3.0,3.3333333333333335,3.0,3.0,3.0,2.0,3.6666666666666665,1.0,2.0,5.0,3.0,5.0,3.0,6.0,2.0,3.0,6.0,10.0,5.0,2.0,1.0,4.0,4.0,3.0,2.0
99872337,4.0,2.6666666666666665,3.0,3.6666666666666665,3.0,3.0,3.5714285714285716,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,2.0,4.0,6.0,6.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0
99871935,4.0,3.6666666666666665,3.0,3.3333333333333335,3.0,3.0,2.5714285714285716,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,3.0,6.0,15.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0
99871767,3.0,4.0,3.0,3.0,3.0,3.0,1.2857142857142858,2.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
99871364,2.75,3.0,3.0,3.3333333333333335,3.5,3.2,3.142857142857143,2.0,2.6666666666666665,1.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,14.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0
99871328,3.5,4.0,3.0,2.6666666666666665,3.0,3.2,1.5714285714285714,2.0,3.6666666666666665,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
99871279,3.75,2.6666666666666665,3.0,3.0,3.0,3.2,2.4285714285714284,2.0,3.3333333333333335,1.0,1.0,4.0,3.0,4.0,3.0,6.0,2.0,4.0,5.0,16.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0
99870955,5.0,4.0,2.0,2.3333333333333335,4.0,3.0,3.4285714285714284,1.0,3.3333333333333335,2.0,3.0,2.0,2.0,2.0,2.0,6.0,2.0,8.0,2.0,9.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0
99870832,4.5,4.0,3.0,3.3333333333333335,3.5,3.4,3.4285714285714284,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0
99870754,3.75,4.0,3.0,3.0,3.5,3.2,3.142857142857143,2.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,4.0,6.0,10.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0
99870696,4.25,2.3333333333333335,4.0,4.0,3.0,3.4,3.5714285714285716,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,6.0,2.0,11.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0
99870681,4.75,4.333333333333333,2.0,3.3333333333333335,3.5,3.2,3.4285714285714284,1.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,7.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0
99870617,5.0,4.333333333333333,2.0,3.0,3.0,3.2,3.2857142857142856,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,6.0,2.0,4.0,6.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0
99870350,4.25,3.3333333333333335,4.0,4.0,4.0,4.4,4.285714285714286,2.0,2.3333333333333335,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,7.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
99870349,4.5,4.333333333333333,2.0,2.6666666666666665,3.5,2.8,2.2857142857142856,1.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,10.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0
99870291,4.75,3.3333333333333335,4.0,3.0,3.0,3.0,3.857142857142857,2.0,3.6666666666666665,1.0,3.0,4.0,4.0,3.0,4.0,6.0,2.0,4.0,6.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0
99870218,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,10.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0
99870052,4.75,3.0,3.0,3.3333333333333335,4.0,2.8,2.7142857142857144,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0
99869806,4.0,3.0,3.0,3.6666666666666665,3.5,3.0,4.428571428571429,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0
99869698,3.25,2.3333333333333335,3.0,4.333333333333333,2.0,2.8,2.5714285714285716,2.0,2.6666666666666665,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0
99869351,4.75,3.6666666666666665,3.0,4.333333333333333,2.5,3.4,2.2857142857142856,1.0,4.333333333333333,3.0,3.0,4.0,2.0,4.0,1.0,6.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0
99869299,2.5,3.3333333333333335,3.0,4.0,2.0,3.6,3.5714285714285716,2.0,2.6666666666666665,2.0,3.0,4.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0
99869232,3.5,3.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
99868523,2.5,3.6666666666666665,3.0,2.6666666666666665,2.5,2.8,2.142857142857143,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,7.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
99868509,3.0,5.0,3.0,2.3333333333333335,2.0,4.2,2.142857142857143,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,7.0,2.0,10.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0
99868465,4.75,3.3333333333333335,3.0,3.0,3.0,2.6,3.7142857142857144,1.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,7.0,2.0,10.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
99868268,4.5,3.3333333333333335,3.0,3.6666666666666665,3.0,3.0,3.4285714285714284,1.0,2.6666666666666665,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,7.0,2.0,11.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0
99868231,5.0,2.6666666666666665,4.0,4.666666666666667,3.5,3.4,4.571428571428571,2.0,3.3333333333333335,3.0,3.0,4.0,5.0,5.0,5.0,6.0,1.0,7.0,2.0,8.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
99867936,5.0,2.0,3.0,4.333333333333333,3.5,3.4,2.5714285714285716,2.0,2.3333333333333335,3.0,3.0,4.0,3.0,4.0,3.0,6.0,1.0,5.0,4.0,10.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0
99867579,5.0,3.0,3.0,3.6666666666666665,3.5,3.4,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,10.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0
